,Mains-,Mains,PV,PV-,P_cons,P_prod,P_tot
2021-10-29 05:33:52+02:00,0.0,87.99999999973807,0.0,0.0,87.99999999973807,0.0,87.99999999973807
2021-10-29 05:34:00+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:34:08+02:00,0.0,95.00000000116415,0.0,0.0,95.00000000116415,0.0,95.00000000116415
2021-10-29 05:34:16+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:34:24+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:34:32+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:34:40+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:34:48+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:34:56+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:35:04+02:00,0.0,88.99999999994179,0.0,0.0,88.99999999994179,0.0,88.99999999994179
2021-10-29 05:35:12+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:35:20+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:35:28+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:35:36+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:35:44+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:35:52+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:36:00+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:36:08+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:36:16+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:36:24+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:36:32+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:36:40+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:36:48+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:36:56+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:37:04+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:37:12+02:00,0.0,96.00000000136788,0.0,0.0,96.00000000136788,0.0,96.00000000136788
2021-10-29 05:37:20+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:37:28+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:37:36+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:37:44+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:37:52+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:38:00+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:38:08+02:00,0.0,88.99999999994179,0.0,0.0,88.99999999994179,0.0,88.99999999994179
2021-10-29 05:38:16+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:38:24+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:38:32+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:38:40+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:38:48+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:38:56+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:39:04+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:39:12+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:39:20+02:00,0.0,88.99999999994179,0.0,0.0,88.99999999994179,0.0,88.99999999994179
2021-10-29 05:39:28+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:39:36+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:39:44+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:39:52+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:40:00+02:00,0.0,88.99999999994179,0.0,0.0,88.99999999994179,0.0,88.99999999994179
2021-10-29 05:40:08+02:00,0.0,95.00000000116415,0.0,0.0,95.00000000116415,0.0,95.00000000116415
2021-10-29 05:40:16+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:40:24+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:40:32+02:00,0.0,86.99999999953434,0.0,0.0,86.99999999953434,0.0,86.99999999953434
2021-10-29 05:40:40+02:00,0.0,88.99999999994179,0.0,0.0,88.99999999994179,0.0,88.99999999994179
2021-10-29 05:40:48+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:40:56+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:41:04+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:41:12+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:41:20+02:00,0.0,96.00000000136788,0.0,0.0,96.00000000136788,0.0,96.00000000136788
2021-10-29 05:41:28+02:00,0.0,95.00000000116415,0.0,0.0,95.00000000116415,0.0,95.00000000116415
2021-10-29 05:41:36+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:41:44+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:41:52+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:42:00+02:00,0.0,88.99999999994179,0.0,0.0,88.99999999994179,0.0,88.99999999994179
2021-10-29 05:42:08+02:00,0.0,87.99999999973807,0.0,0.0,87.99999999973807,0.0,87.99999999973807
2021-10-29 05:42:16+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:42:24+02:00,0.0,97.0000000015716,0.0,0.0,97.0000000015716,0.0,97.0000000015716
2021-10-29 05:42:32+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:42:40+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:42:48+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:42:56+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:43:04+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:43:12+02:00,0.0,88.99999999994179,0.0,0.0,88.99999999994179,0.0,88.99999999994179
2021-10-29 05:43:20+02:00,0.0,87.99999999973807,0.0,0.0,87.99999999973807,0.0,87.99999999973807
2021-10-29 05:43:28+02:00,0.0,87.99999999973807,0.0,0.0,87.99999999973807,0.0,87.99999999973807
2021-10-29 05:43:36+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:43:44+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:43:52+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:44:00+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:44:08+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:44:16+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:44:24+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:44:32+02:00,0.0,91.00000000034925,0.0,0.0,91.00000000034925,0.0,91.00000000034925
2021-10-29 05:44:40+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:44:48+02:00,0.0,88.99999999994179,0.0,0.0,88.99999999994179,0.0,88.99999999994179
2021-10-29 05:44:56+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:45:04+02:00,0.0,95.00000000116415,0.0,0.0,95.00000000116415,0.0,95.00000000116415
2021-10-29 05:45:12+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:45:20+02:00,0.0,94.00000000096043,0.0,0.0,94.00000000096043,0.0,94.00000000096043
2021-10-29 05:45:28+02:00,0.0,92.00000000055297,0.0,0.0,92.00000000055297,0.0,92.00000000055297
2021-10-29 05:45:36+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:45:44+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:45:52+02:00,0.0,93.0000000007567,0.0,0.0,93.0000000007567,0.0,93.0000000007567
2021-10-29 05:46:00+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
2021-10-29 05:46:08+02:00,0.0,87.99999999973807,0.0,0.0,87.99999999973807,0.0,87.99999999973807
2021-10-29 05:46:16+02:00,0.0,90.00000000014552,0.0,0.0,90.00000000014552,0.0,90.00000000014552
